text,polarity,subjectivity
SATELLITE SOIL MOISTURE INDEX: The Satellite Soil Moisture Index combines AVHRR-measured NDVI with,0.0,0.0
"surface temperature to compute an estimate of plant moisture stress,",0.0,0.0
then scales it to produce an index image.,0.0,0.0
WEB PORTAL SERVICES: Services that allow a user to interact with multiple application services fordifferent data types and purposes.,0.0,0.0
FOREST FIRE DANGER INDEX: A forest fire danger index (FDI) or burning index (BI) is a relative number,0.0,0.0
related to the contribution that fire behavior makes to the amount of effort,0.0,0.4
needed to contain a fire of a specified fuel type. The index may be calculated,0.0,0.0
differently by different agencies around the world.,0.0,0.6
GAZETTEER APPLICATION SERVICES: Services that allow a user to interact with a Gazetteer service.,0.0,0.0
"ALPINE/TUNDRA: Habitat found in the zone on mountain tops between permanent snow and the cold limits of trees, or in arctic regions, characterized by very low winter temperatures, short cool summers, permafrost below a surface layer subject to summer melt, short growing season, and low precipitation.",-0.05952380952380952,0.46761904761904766
METEORITE PHYSICAL/OPTICAL PROPERTIES: The study and analysis of the various physical and optical properties of meteorites.,0.0,0.3214285714285714
"LANDSLIDES: A general term for a wide variety of processes and landforms involving the downslope movement, under gravity, of masses of soil and rock material.",-0.024999999999999994,0.45
"ACTIVE LAYER: Active layer, also called frost zone or mollisol, is part of the soil includedwith the suprapermafrost layer (i.e., existing above permafrost) that usuallyfreezes in winter and thaws in summer. Its bottom surface is the frost table, beneath which may lie permafrost ortalik. The depth of the active layer varies anywhere from a few inches toseveral feet.",-0.12000000000000002,0.4
SEVERE CYCLONIC STORMS (N. INDIAN): null,0.0,0.0
ANCILLARY MODELS: null,0.0,0.0
"APRON REEF: A short reef resembling a fringing reef, but more sloped; extending out and downward from a point or peninsular shore.",0.25,0.4
"SOIL MOISTURE: Soil moisture is difficult to define because it means different things in different disciplines. For example, a farmer's concept of soil moisture is different from that of a water resource manager or a weather forecaster. Generally, however, soil moisture is the water that is held in the spaces between soil particles. Surface soil moisture is the water that is in the upper 10 cm of soil, whereas root zone soil moisture is the water that is available to plants, which is generally considered to be in the upper 200 cm of soil.",9.25185853854297e-18,0.4666666666666667
"DROUGHT DURATION: Drought duration refers to the length of time over which drought conditions persist. Drought frequency, duration, and severity are often used together as a means to describe and evaluate drought conditions in a given area (i.e., how often an area is affected by drought, how long is it affected, and how severely it is affected).",-0.05,0.4
"PYROCLASTIC PARTICAL SIZE DISTRIBUTION: Refers to the distribution and size of the pyroclastic elements when they are erupted from a volcano. In moving pyroclastic systems, particles are sorted as a function of their sizes, densities and shapes. The analysis of the distribution of these characteristics in particle populations of pyroclastic deposits is a major tool in evaluating properties and regimes of parent transport systems.",0.0625,0.5
"GEOENGINEERING: Geoengineering refers to a broad set of methods and technologies that aim to deliberately alter the climate system in order to alleviate the impacts of climate change. Most, but not all, methods seek to either (a) reduce the amount of absorbed solar energy in the climate system (Solar Radiation Management) or (b) increase net carbon sinks from the atmosphere at a scale sufficiently large to alter climate (Carbon Dioxide Removal). Scale and intent are of central importance. Two key characteristics of geoengineering methods of particular concern are that they use or affect the climate system (e.g., atmosphere, land, or ocean) globally or regionally and/or could have substantive unintended effects that cross national boundaries. Geoengineering is different from weather modification and ecological engineering, but the boundary can be fuzzy.",0.11872710622710624,0.3788003663003663
"VOLCANIC GASES: Pertaining to the composition, extent, velocity, and damage caused by gasesemitted during a volcanic eruption.",0.0,0.0
ESTUARINE WETLANDS: Areas of marsh grasses and reeds along coasts and estuaries where the ground is covered by high tides but drained at low tide.,0.08,0.41999999999999993
"ENTRAINMENT: The process by which surface sediment is incorporated into a fluid flow (such as air, water or even ice ) as part of the operation of erosion.",0.0,0.3
ASH/DUST DISPERSION: The spread of ash/dust.,0.0,0.0
WETLANDS: Wetlands is a term for a broad group of wet habitats.  They are transitional lands between terrestrial and aquatic ecosystems where the lands may be permanently or intermittently water covered.,-0.012500000000000002,0.2708333333333333
BIOTURBATION: The physical mixing of sediments caused by the burrowing and feedingactivities of benthic organisms.,0.0,0.14285714285714285
QUASI-BIENNIAL OSCILLATION (QBO) ZONAL WIND INDEX: The quasi-biennial oscillation (QBO) is a quasi-periodic oscillation of the equatorial zonal wind between easterlies and westerlies in the tropical stratosphere with a mean period of 28 to 29 months.,-0.3125,0.6875
"VOLCANO MAGNITUDE/INTENSITY: The magnitude and intensity of a volcano, also expressed as a numerical expression of the amount of energy released by an volcano, determined by measuring volcanic intensity on standardized recording instruments.",0.0,0.0
BRACKISH MARSH: Pertaining to salt marshes where a significant freshwater influx dilutes the seawater to brackish levels of salinity.,0.375,0.875
"SUBMESOSCALE EDDIES: Submesoscale eddies can efficiently transport heat and salt in the upper ocean (Wang et al., 2018) and play an important role in the balance of energy generation and dissipation of larger scale oceanic processes (Munk et al., 2000; Zatsepin et al., 2019). However, compared to mesoscale eddies, they remain poorly studied due to technical difficulties in observing these small-scale and ephemeral ocean features. Satellite altimeters typically cannot characterize eddies smaller than 100–200 km in diameter. In subtropical and tropical oceans sea surface temperature imagery lose their spatial contrast during summer, and satellite ocean color imagery also suffer to lack of sufficient observations due to clouds, strong sun glint, and stray light (Chen et al., 2019; Hu, 2011). As a result, to date, there is generally a lack of synoptic and long-term characterization of submesoscale eddies in the world's oceans, except perhaps in some small regions when continuous land-based high frequency-radar observations are available.",0.051777777777777784,0.4815555555555556
"EDDIES: Unit(s) of motion in a fluid medium (ocean) running contrary,usually circularly, to the main current.",0.05555555555555555,0.2777777777777778
"GRASSLANDS: Areas in which vegetation is dominated by perennial grasses and grass-like plants, such as sedges and rushes.",0.0,0.5
"SUBMARINE CANYONS: Submarine canyon are relatively narrow, V-shaped, deep depression with steepslopes, the bottom of which grades continuously downward across the continentalslope.",-0.1,0.4
"ANIMALS/VERTEBRATES: Vertebrates are chordates with a backbone, either of cartilage or bone, and abrain located inside a protective chamber of skull bones.",0.0,0.0
